  0.02,104.301,115.316,160.858, 50.0,  0.3
  0.04,104.330,115.317,160.836, 50.0, 18.1
  0.06,104.093,115.080,160.599, 50.0, 15.7
  0.08,104.188,115.123,160.686, 50.0, 20.3
  0.10,104.200,115.133,160.697, 50.0, 22.4
  0.12,104.148,115.095,160.650, 50.0, 23.5
  0.14,104.349,115.219,160.841, 50.0, 23.3
  0.16,104.412,115.284,160.917, 50.0, 22.3
  0.18,104.286,115.195,160.741, 50.0, 21.4
  0.20,104.626,115.272,161.014, 50.0, 23.2
  0.22,104.545,115.227,160.905, 50.0, 23.3
  0.24,104.350,115.176,160.592, 50.0, 19.1
  0.26,105.013,115.384,161.107, 50.0, 19.5
  0.28,104.877,115.401,160.994, 50.0, 21.1
  0.30,104.329,115.286,160.306, 50.0, 23.1
  0.32,104.917,115.322,160.835, 50.0, 24.2
  0.34,104.842,115.371,160.797, 50.0, 23.5
  0.36,105.047,115.099,160.917, 50.0, 22.1
  0.38,105.218,115.048,161.048, 50.0, 23.6
  0.40,105.069,114.973,160.960, 50.0, 22.4
  0.42,104.399,115.090,160.432, 50.0, 22.5
  0.44,105.100,114.868,160.851, 50.0, 23.6
  0.46,104.883,114.770,160.972, 50.0, 23.6
  0.48,104.103,114.909,160.277, 50.0, 22.6
  0.50,104.930,114.728,160.826, 50.0, 23.6
  0.52,104.715,114.603,160.547, 50.0, 21.1
  0.54,104.045,114.596,159.932, 50.0, 15.3
  0.56,104.579,114.595,160.448, 50.0, 15.9
  0.58,104.545,114.556,160.309, 50.0, 17.3
  0.60,103.886,114.639,160.018, 50.0, 21.0
  0.62,104.473,114.580,160.596, 50.0, 22.9
  0.64,104.543,114.648,160.477, 50.0, 23.3
  0.66,104.142,114.756,160.071, 50.0, 21.8
  0.68,104.617,114.744,160.479, 50.0, 22.6
  0.70,104.679,114.652,160.685, 50.0, 23.1
  0.72,104.130,114.732,160.293, 50.0, 22.9
  0.74,104.694,114.673,160.911, 50.0, 23.1
  0.76,104.624,114.763,160.704, 50.0, 23.7
  0.78,103.895,114.886,160.225, 50.0, 22.1
  0.80,104.348,114.833,160.703, 50.0, 23.0
  0.82,104.681,114.809,160.716, 50.0, 23.1
  0.84,103.925,114.946,160.307, 50.0, 21.8
  0.86,104.649,114.910,160.816, 50.0, 23.1
  0.88,104.671,114.934,160.734, 50.0, 23.2
  0.90,104.222,115.078,160.308, 50.0, 22.7
  0.92,104.806,114.967,160.929, 50.0, 23.9
  0.94,104.874,115.018,160.806, 50.0, 24.1
  0.96,104.278,114.907,160.282, 50.0, 23.1
  0.98,104.418,114.588,160.328, 50.0, 22.1
  1.00,104.181,114.526,160.220, 50.0, 20.7
  1.02,103.897,114.650,159.835, 50.0, 20.5
  1.04,104.567,114.484,160.375, 50.0, 21.5
  1.06,104.516,114.414,160.313, 50.0, 21.9
  1.08,103.902,114.501,159.794, 50.0, 21.8
  1.10,104.305,114.305,160.116, 50.0, 21.7
  1.12,104.280,114.228,160.198, 50.0, 20.6
  1.14,103.776,114.416,159.695, 50.0, 20.4
  1.16,104.279,114.352,160.254, 50.0, 21.1
  1.18,104.374,114.406,160.377, 50.0, 22.5
  1.20,103.944,114.538,159.875, 50.0, 22.2
  1.22,104.842,114.563,160.623, 50.0, 21.6
  1.24,104.866,114.591,160.500, 50.0, 23.2
  1.26,104.041,114.727,160.002, 50.0, 22.6
  1.28,104.796,114.590,160.611, 50.0, 23.9
  1.30,104.957,114.641,160.608, 50.0, 23.4
  1.32,104.221,114.799,160.097, 50.0, 22.7
  1.34,104.834,114.731,160.735, 50.0, 23.3
  1.36,104.748,114.725,160.787, 50.0, 23.5
  1.38,104.300,114.891,160.209, 50.0, 22.6
  1.40,104.847,114.788,160.812, 50.0, 23.3
  1.42,104.648,114.727,160.654, 50.0, 23.7
  1.44,104.137,114.823,160.016, 50.0, 23.5
  1.46,104.598,114.646,160.745, 50.0, 23.0
  1.48,104.568,114.637,160.595, 50.0, 22.7
  1.50,103.719,114.760,159.889, 50.0, 22.9
  1.52,104.388,114.659,160.638, 50.0, 23.5
  1.54,104.533,114.700,160.589, 50.0, 23.5
  1.56,103.924,114.886,160.035, 50.0, 22.8
  1.58,104.710,114.684,160.561, 50.0, 23.5
  1.60,104.605,114.645,160.457, 50.0, 23.7
  1.62,103.806,114.696,159.841, 50.0, 21.6
  1.64,104.148,114.743,160.126, 50.0, 24.2
  1.66,104.367,114.492,160.292, 50.0, 23.8
  1.68,103.766,114.529,159.733, 50.0, 22.7
