0.02,114.108,119.062,172.425,50,13.9
0.04,114.522,118.903,172.881,50,13.3
0.06,114.599,118.944,172.875,50,13.3
0.08,114.136,119.16,172.361,50,20.8
0.1,114.837,118.946,172.905,50,22.2
0.12,114.779,118.946,172.985,50,26.3
0.14,114.205,119.199,172.597,50,23.3
0.16,114.834,119.175,173.02,50,25
0.18,114.694,119.171,173.122,50,23.3
0.2,114.229,119.316,172.771,50,25
0.22,114.81,119.138,173.194,50,26.3
0.24,114.675,119.045,173.057,50,25.7
0.26,114.001,119.063,172.469,50,23.3
0.28,114.567,118.88,172.667,50,26.3
0.3,114.458,118.762,172.738,50,25.7
0.32,113.868,118.841,172.211,50,20.4
0.34,114.409,118.613,172.59,50,17.9
0.36,114.285,118.587,172.525,50,20.4
0.38,113.881,118.594,172.034,50,23.8
0.4,114.326,118.434,172.447,50,26.3
0.42,114.317,118.384,172.487,50,23.3
0.44,113.731,118.443,172.102,50,23.3
0.46,114.241,118.462,172.208,50,25.7
0.48,114.241,118.378,172.319,50,25.7
0.5,113.75,118.59,172.046,50,23.8
0.52,114.273,118.349,172.584,50,21.8
0.54,114.282,118.385,172.518,50,23.8
0.56,113.71,118.577,172.037,50,20.4
0.58,114.249,118.409,172.427,50,18.5
0.6,114.385,118.427,172.515,50,21.8
0.62,113.751,118.618,172.033,50,10
0.64,114.372,118.472,172.484,50,16.4
0.66,114.25,118.468,172.402,50,21.3
0.68,113.813,118.596,172.124,50,23.3
0.7,114.631,118.607,172.782,50,18.5
0.72,114.548,118.507,172.805,50,8.9
0.74,113.889,118.648,172.18,50,22.2
0.76,114.26,118.602,172.734,50,27
0.78,114.273,118.555,172.698,50,25
0.8,114.032,118.762,172.228,50,23.8
0.82,114.667,118.749,172.843,50,23.3
0.84,114.558,118.755,172.82,50,25
0.86,114.203,118.925,172.42,50,24.4
0.88,114.615,118.879,172.843,50,24.4
0.9,114.615,118.88,173.003,50,13.2
0.92,114.102,119.058,172.547,50,18.9
0.94,114.931,119.031,173.082,50,22.7
0.96,114.884,118.946,173.323,50,20.8
0.98,114.183,119.096,172.538,50,20.4
1,114.806,119.046,173.028,50,20
1.02,114.74,119.01,173.262,50,25.7
1.04,114.227,119.165,172.632,50,23.8
1.06,114.594,119.15,173.146,50,18.2
1.08,114.799,119.176,173.13,50,24.4
1.1,114.34,119.258,172.892,50,23.3
1.12,114.761,119.189,173.159,50,25
1.14,114.878,119.203,173.17,50,20.8
1.16,114.293,119.289,172.787,50,22.7
1.18,114.782,118.992,173.268,50,25.7
1.2,114.733,118.974,173.104,50,23.8
1.22,113.947,118.814,172.434,50,24.4
1.24,114.3,118.609,172.716,50,24.4
1.26,114.316,118.678,172.593,50,23.3
1.28,113.755,118.723,172.328,50,23.8
1.3,114.341,118.584,172.713,50,23.3
1.32,114.259,118.606,172.711,50,20.4
1.34,113.799,118.698,172.316,50,23.3
1.36,114.428,118.495,172.674,50,23.8
1.38,114.179,118.59,172.628,50,20.9
1.4,113.875,118.634,172.255,50,23.8
1.42,114.22,118.367,172.543,50,23.3
1.44,114.022,118.339,172.544,50,23.3
1.46,113.859,118.598,172.098,50,23.8
1.48,114.392,118.422,172.575,50,25
1.5,114.267,118.435,172.497,50,23.8
1.52,113.853,118.571,172.122,50,11
1.54,114.367,118.392,172.526,50,19.6
1.56,114.372,118.498,172.498,50,20
1.58,113.855,118.535,172.284,50,20.4
1.6,114.297,118.53,172.573,50,22.2
1.62,114.149,118.561,172.535,50,25.7
1.64,113.848,118.723,172.236,50,17.9
1.66,114.691,118.71,172.917,50,15.2
1.68,114.752,118.631,173.07,50,19.2
1.7,113.996,118.668,172.436,50,23.8
1.72,114.386,118.549,172.894,50,25.7
1.74,114.35,118.629,172.927,50,22.7
1.76,114.03,118.783,172.57,50,23.3
1.78,114.423,118.831,172.919,50,25
1.8,114.528,118.79,173.03,50,23.3
1.82,114.073,119.017,172.557,50,23.3
1.84,114.536,118.962,173.001,50,25.7
1.86,114.393,118.957,173.067,50,25.7
1.88,114.181,119.148,172.685,50,23.8
1.9,114.907,119.057,173.463,50,23.3
1.92,114.81,119.098,173.45,50,24.4
1.94,114.056,119.195,172.777,50,24.4
1.96,114.819,119.185,173.158,50,26.3
1.98,114.705,119.212,173.265,50,25
2,114.142,119.295,172.878,50,23.3
2.02,114.835,119.107,173.259,50,23.8
2.04,114.745,119.109,173.206,50,23.8
2.06,114.169,119.18,172.699,50,23.3
2.08,114.558,118.923,172.979,50,23.8
2.1,114.506,118.858,173.188,50,24.4
2.12,113.933,118.928,172.621,50,19.2
2.14,114.791,118.805,173.199,50,20.8
2.16,114.602,118.78,173.037,50,26.3
2.18,113.954,118.794,172.468,50,23.8
2.2,114.387,118.656,172.917,50,24.4
2.22,114.584,118.62,172.943,50,21.8
2.24,114.076,118.765,172.577,50,23.3
2.26,114.371,118.673,172.854,50,27
2.28,114.474,118.626,172.93,50,25
2.3,113.956,118.719,172.419,50,22.7
2.32,114.245,118.554,172.861,50,24.4
2.34,114.222,118.592,172.607,50,23.8
2.36,113.865,118.621,172.242,50,23.8
2.38,113.945,118.423,172.668,50,20.4
2.4,114.006,118.44,172.675,50,19.2
2.42,113.59,118.586,172.528,50,25
2.44,114.634,118.485,172.931,50,26.3
2.46,114.271,118.545,173.004,50,25
2.48,113.767,118.839,172.341,50,22.7
2.5,114.375,118.744,172.852,50,25.7
2.52,114.386,118.824,172.835,50,25.7
2.54,113.979,119.012,172.6,50,22.7
2.56,114.602,118.88,173.142,50,23.8
2.58,114.503,118.919,172.993,50,25
2.6,113.904,119.054,172.681,50,23.8
2.62,114.732,119.103,173.26,50,22.7
2.64,114.614,119.128,173.217,50,26.3
2.66,114.062,119.265,172.578,50,23.8
2.68,114.733,119.125,173.193,50,24.4
2.7,114.669,119.231,173.068,50,24.4
2.72,114.15,119.252,172.684,50,25.7
2.74,114.457,119.233,173.088,50,24.4
2.76,114.552,119.254,173.08,50,26.4
2.78,114.122,119.374,172.711,50,23.3
2.8,114.555,119.281,173.198,50,25
2.82,114.705,119.182,173.378,50,25.7
2.84,114.266,119.355,172.796,50,24.4
2.86,114.929,119.404,173.346,50,24.4
2.88,114.902,119.413,173.47,50,23.8
2.9,114.157,119.455,172.923,50,22.7
2.92,114.634,119.327,173.263,50,23.8
2.94,114.7,119.199,173.4,50,25
2.96,114.176,119.384,172.619,50,24.4
2.98,114.626,119.122,173.034,50,25.7
3,114.422,119.108,173.005,50,24.4
3.02,114.012,119.062,172.473,50,23.3
3.04,114.459,118.894,172.891,50,24.4
3.06,114.354,118.903,172.742,50,22.7
3.08,113.966,119.042,172.397,50,24.4
3.1,114.642,118.912,172.987,50,20
3.12,114.675,118.9,172.888,50,23.3
3.14,113.909,118.944,172.243,50,17.6
3.16,114.449,118.772,172.6,50,22.7
3.18,114.269,118.756,172.722,50,23.8
3.2,113.863,118.939,172.219,50,23.8
3.22,114.199,118.717,172.789,50,25
3.24,114.188,118.771,172.676,50,23.3
3.26,113.823,118.824,172.36,50,22.2
3.28,114.205,118.835,172.582,50,17
3.3,114.231,118.751,172.702,50,19.6
3.32,113.865,118.883,172.268,50,17
3.34,114.019,118.737,172.657,50,21.3
3.36,114.23,118.737,172.533,50,22.2
3.38,113.76,118.991,172.2,50,25
3.4,114.297,118.908,172.762,50,24.4
3.42,114.567,118.75,172.993,50,23.8
3.44,113.95,119.058,172.356,50,23.3
3.46,114.391,118.986,173.015,50,25
3.48,114.45,119.045,172.9,50,25.7
3.5,113.964,119.27,172.413,50,22.2
3.52,114.494,119.188,172.97,50,23.3
3.54,114.487,119.299,172.996,50,23.3
3.56,114.07,119.491,172.509,50,22.7
3.58,114.963,119.321,173.363,50,11.5
3.6,114.939,119.378,173.201,50,14.9
3.62,114.267,119.501,172.746,50,19.2
