  0.02,  0.000,  0.000,  0.000, 50.0, 40.3
  0.04,  0.000,  0.000,  0.000, 50.0, 25.8
  0.06,  0.000,  0.000,  0.000, 50.0, 33.3
  0.08,  0.000,  0.000,  0.000, 50.0, 31.9
  0.10,  0.000,  0.000,  0.000, 50.0, 31.8
  0.12,  0.000,  0.000,  0.000, 50.0, 31.4
  0.14,  0.000,  0.000,  0.000, 50.0, 30.9
  0.16,  0.000,  0.000,  0.000, 50.0, 30.6
  0.18,  0.000,  0.000,  0.000, 50.0, 27.7
  0.20,  0.000,  0.000,  0.000, 50.0, 31.9
  0.22,  0.000,  0.000,  0.000, 50.0, 31.1
  0.24,  0.000,  0.000,  0.000, 50.0, 30.6
  0.26,  0.000,  0.000,  0.000, 50.0, 31.0
  0.28,  0.000,  0.000,  0.000, 50.0, 31.4
  0.30,  0.000,  0.000,  0.000, 50.0, 30.4
  0.32,  0.000,  0.000,  0.000, 50.0, 33.7
  0.34,  0.000,  0.000,  0.000, 50.0, 31.4
  0.36,  0.000,  0.000,  0.000, 50.0, 30.3
  0.38,  0.000,  0.000,  0.000, 50.0, 31.0
  0.40,  0.000,  0.000,  0.000, 50.0, 30.9
  0.42,  0.000,  0.000,  0.000, 50.0, 30.7
  0.44,  0.000,  0.000,  0.000, 50.0, 30.9
  0.46,  0.000,  0.000,  0.000, 50.0, 31.1
  0.48,  0.000,  0.000,  0.000, 50.0, 31.4
  0.50,  0.000,  0.000,  0.000, 50.0, 32.0
  0.52,  0.000,  0.000,  0.000, 50.0, 31.1
  0.54,  0.000,  0.000,  0.000, 50.0, 30.9
  0.56,  0.000,  0.000,  0.000, 50.0, 29.5
  0.58,  0.000,  0.000,  0.000, 50.0, 32.1
  0.60,  0.000,  0.000,  0.000, 50.0, 30.3
  0.62,  0.000,  0.000,  0.000, 50.0, 32.2
  0.64,  0.000,  0.000,  0.000, 50.0, 29.7
  0.66,  0.000,  0.000,  0.000, 50.0, 30.7
  0.68,  0.000,  0.000,  0.000, 50.0, 31.8
  0.70,  0.000,  0.000,  0.000, 50.0, 29.8
  0.72,  0.000,  0.000,  0.000, 50.0, 29.2
  0.74,  0.000,  0.000,  0.000, 50.0, 31.7
  0.76,  0.000,  0.000,  0.000, 50.0, 31.8
  0.78,  0.000,  0.000,  0.000, 50.0, 29.9
  0.80,  0.000,  0.000,  0.000, 50.0, 32.2
  0.82,  0.000,  0.000,  0.000, 50.0, 31.5
  0.84,  0.000,  0.000,  0.000, 50.0, 27.3
  0.86,  0.000,  0.000,  0.000, 50.0, 31.9
  0.88,  0.000,  0.000,  0.000, 50.0, 29.5
  0.90,  0.000,  0.000,  0.000, 50.0, 31.1
