8.8,126.361,126.361,126.361
8.82,126.423,126.423,126.423
8.84,126.4,126.4,126.4
8.86,126.422,126.422,126.422
8.88,126.385,126.385,126.385
8.9,126.372,126.372,126.372
8.92,126.451,126.451,126.451
8.94,126.397,126.397,126.397
8.96,126.532,126.532,126.532
8.98,126.546,126.546,126.546
9,126.486,126.486,126.486
9.02,126.588,126.588,126.588
9.04,126.58,126.58,126.58
9.06,126.518,126.518,126.518
9.08,126.569,126.569,126.569
9.1,126.544,126.544,126.544
9.12,126.503,126.503,126.503
9.14,126.563,126.563,126.563
9.16,126.611,126.611,126.611
9.18,126.589,126.589,126.589
9.2,126.576,126.576,126.576
9.22,126.605,126.605,126.605
9.24,126.506,126.506,126.506
9.26,126.696,126.696,126.696
9.28,126.748,126.748,126.748
9.3,126.701,126.701,126.701
9.32,126.845,126.845,126.845
9.34,126.763,126.763,126.763
9.36,126.739,126.739,126.739
9.38,126.657,126.657,126.657
9.4,126.661,126.661,126.661
9.42,126.428,126.428,126.428
9.44,126.539,126.539,126.539
9.46,126.456,126.456,126.456
9.48,126.359,126.359,126.359
9.5,126.428,126.428,126.428
9.52,126.466,126.466,126.466
9.54,126.387,126.387,126.387
9.56,126.449,126.449,126.449
9.58,126.506,126.506,126.506
9.6,126.397,126.397,126.397
9.62,126.533,126.533,126.533
9.64,126.461,126.461,126.461
9.66,126.401,126.401,126.401
9.68,126.508,126.508,126.508
9.7,126.454,126.454,126.454
9.72,126.522,126.522,126.522
9.74,126.44,126.44,126.44
9.76,126.412,126.412,126.412
9.78,126.37,126.37,126.37
9.8,126.5,126.5,126.5
9.82,126.548,126.548,126.548
9.84,126.391,126.391,126.391
9.86,126.451,126.451,126.451
9.88,126.586,126.586,126.586
9.9,126.499,126.499,126.499
9.92,126.651,126.651,126.651
9.94,126.639,126.639,126.639
9.96,126.631,126.631,126.631
9.98,126.749,126.749,126.749
10,126.727,126.727,126.727
10.02,126.691,126.691,126.691
10.04,126.772,126.772,126.772
10.06,126.817,126.817,126.817
10.08,126.731,126.731,126.731
10.1,126.744,126.744,126.744
10.12,126.647,126.647,126.647
10.14,126.656,126.656,126.656
10.16,126.755,126.755,126.755
10.18,126.841,126.841,126.841
10.2,126.741,126.741,126.741
10.22,126.828,126.828,126.828
10.24,126.827,126.827,126.827
10.26,126.736,126.736,126.736
10.28,126.719,126.719,126.719
10.3,126.629,126.629,126.629
10.32,126.551,126.551,126.551
10.34,126.539,126.539,126.539
10.36,126.503,126.503,126.503
10.38,126.48,126.48,126.48
10.4,126.45,126.45,126.45
10.42,126.459,126.459,126.459
10.44,126.357,126.357,126.357
10.46,126.391,126.391,126.391
10.48,126.305,126.305,126.305
10.5,126.271,126.271,126.271
10.52,126.388,126.388,126.388
10.54,126.4,126.4,126.4
10.56,126.282,126.282,126.282
10.58,126.432,126.432,126.432
10.6,126.308,126.308,126.308
10.62,126.306,126.306,126.306
10.64,126.362,126.362,126.362
10.66,126.316,126.316,126.316
10.68,126.25,126.25,126.25
10.7,126.363,126.363,126.363
10.72,126.266,126.266,126.266
10.74,126.187,126.187,126.187
10.76,126.361,126.361,126.361
10.78,126.398,126.398,126.398
10.8,126.334,126.334,126.334
10.82,126.423,126.423,126.423
10.84,126.505,126.505,126.505
10.86,126.408,126.408,126.408
10.88,126.541,126.541,126.541
10.9,126.58,126.58,126.58
10.92,126.568,126.568,126.568
10.94,126.681,126.681,126.681
10.96,126.707,126.707,126.707
10.98,126.643,126.643,126.643
11,126.716,126.716,126.716
11.02,126.749,126.749,126.749
11.04,126.622,126.622,126.622
11.06,126.811,126.811,126.811
11.08,126.831,126.831,126.831
11.1,126.739,126.739,126.739
11.12,126.874,126.874,126.874
11.14,126.922,126.922,126.922
11.16,126.954,126.954,126.954
11.18,126.898,126.898,126.898
11.2,126.882,126.882,126.882
11.22,126.764,126.764,126.764
11.24,126.836,126.836,126.836
11.26,126.758,126.758,126.758
11.28,126.625,126.625,126.625
11.3,126.686,126.686,126.686
11.32,126.649,126.649,126.649
11.34,126.599,126.599,126.599
11.36,126.593,126.593,126.593
11.38,126.619,126.619,126.619
11.4,126.513,126.513,126.513
11.42,126.297,126.297,126.297
11.44,126.403,126.403,126.403
11.46,126.311,126.311,126.311
11.48,126.381,126.381,126.381
11.5,126.367,126.367,126.367
11.52,126.29,126.29,126.29
11.54,126.326,126.326,126.326
11.56,126.344,126.344,126.344
11.58,126.191,126.191,126.191
11.6,126.252,126.252,126.252
11.62,126.255,126.255,126.255
11.64,126.172,126.172,126.172
11.66,126.174,126.174,126.174
11.68,126.192,126.192,126.192
11.7,126.127,126.127,126.127
11.72,126.242,126.242,126.242
11.74,126.242,126.242,126.242
11.76,126.167,126.167,126.167
11.78,126.264,126.264,126.264
11.8,126.335,126.335,126.335
11.82,126.258,126.258,126.258
11.84,126.371,126.371,126.371
11.86,126.385,126.385,126.385
11.88,126.376,126.376,126.376
11.9,126.401,126.401,126.401
11.92,126.388,126.388,126.388
11.94,126.278,126.278,126.278
11.96,126.294,126.294,126.294
11.98,126.326,126.326,126.326
12,126.285,126.285,126.285
12.02,126.313,126.313,126.313
12.04,126.365,126.365,126.365
12.06,126.279,126.279,126.279
12.08,126.448,126.448,126.448
12.1,126.468,126.468,126.468
12.12,126.478,126.478,126.478
12.14,126.436,126.436,126.436
12.16,126.476,126.476,126.476
12.18,126.411,126.411,126.411
12.2,126.397,126.397,126.397
12.22,126.337,126.337,126.337
12.24,126.184,126.184,126.184
12.26,126.146,126.146,126.146
12.28,126.094,126.094,126.094
12.3,126.043,126.043,126.043
12.32,126.052,126.052,126.052
12.34,126.079,126.079,126.079
12.36,126.034,126.034,126.034
12.38,125.999,125.999,125.999
12.4,126.024,126.024,126.024
12.42,126.056,126.056,126.056
12.44,126.156,126.156,126.156
12.46,126.11,126.11,126.11
12.48,126.087,126.087,126.087
12.5,126.106,126.106,126.106
12.52,126.044,126.044,126.044
12.54,125.967,125.967,125.967
12.56,126.06,126.06,126.06
12.58,126.106,126.106,126.106
12.6,126.021,126.021,126.021
12.62,126.146,126.146,126.146
12.64,126.122,126.122,126.122
12.66,126.117,126.117,126.117
12.68,126.197,126.197,126.197
12.7,126.258,126.258,126.258
12.72,126.13,126.13,126.13
12.74,126.242,126.242,126.242
12.76,126.383,126.383,126.383
12.78,126.241,126.241,126.241
12.8,126.354,126.354,126.354
12.82,126.336,126.336,126.336
12.84,126.243,126.243,126.243
12.86,126.37,126.37,126.37
12.88,126.407,126.407,126.407
12.9,126.371,126.371,126.371
12.92,126.481,126.481,126.481
12.94,126.554,126.554,126.554
12.96,126.521,126.521,126.521
12.98,126.57,126.57,126.57
13,126.606,126.606,126.606
13.02,126.546,126.546,126.546
13.04,126.746,126.746,126.746
13.06,126.711,126.711,126.711
13.08,126.725,126.725,126.725
13.1,126.626,126.626,126.626
13.12,126.642,126.642,126.642
13.14,126.465,126.465,126.465
13.16,126.411,126.411,126.411
13.18,126.428,126.428,126.428
13.2,126.278,126.278,126.278
13.22,126.301,126.301,126.301
13.24,126.312,126.312,126.312
13.26,126.281,126.281,126.281
13.28,126.269,126.269,126.269
13.3,126.306,126.306,126.306
13.32,126.061,126.061,126.061
13.34,126.218,126.218,126.218
13.36,126.182,126.182,126.182
13.38,126.067,126.067,126.067
13.4,126.16,126.16,126.16
13.42,126.176,126.176,126.176
13.44,126.1,126.1,126.1
13.46,126.092,126.092,126.092
13.48,126.173,126.173,126.173
13.5,126.02,126.02,126.02
13.52,126.108,126.108,126.108
13.54,126.172,126.172,126.172
13.56,126.124,126.124,126.124
13.58,126.147,126.147,126.147
13.6,126.143,126.143,126.143
13.62,126.002,126.002,126.002
13.64,126.136,126.136,126.136
13.66,126.148,126.148,126.148
13.68,126.125,126.125,126.125
13.7,126.209,126.209,126.209
13.72,126.183,126.183,126.183
13.74,126.125,126.125,126.125
13.76,126.224,126.224,126.224
13.78,126.323,126.323,126.323
13.8,126.16,126.16,126.16
13.82,126.309,126.309,126.309
13.84,126.376,126.376,126.376
