0.020002,159.701944,114.940833,106.5825
0.040003,159.949167,114.555278,107.308611
0.060005,159.599167,114.738611,106.896389
0.080007,159.884722,114.874167,107.160278
0.100008,160.238056,114.579722,107.358611
0.12001,159.646944,114.821944,106.753056
0.140012,159.978333,114.813889,107.577778
0.160013,160.3,114.746667,107.11
0.180015,159.846667,114.812778,106.874444
0.200017,160.170833,114.8325,107.450833
0.220018,160.186944,114.880833,107.2225
0.24002,159.813611,114.940833,107.163056
0.260022,160.531667,114.963889,107.727778
0.280023,160.746944,114.844722,107.920833
0.300025,160.101944,114.9475,106.948056
0.320027,160.442778,114.978889,107.51
0.340028,160.659722,114.9225,107.581944
0.36003,160.125833,115.063056,107.156389
0.380032,160.589444,114.988889,107.495556
0.400033,160.408333,115.076111,107.550556
0.420035,159.944444,115.313333,107.168889
0.440037,160.550556,115.400556,107.512778
0.460038,160.603611,115.438056,107.570278
0.48004,160.297222,115.235,107.355
0.500042,160.722222,115.461667,108.031667
0.520043,160.715833,115.460833,107.920833
0.540045,160.201111,115.604444,107.217778
0.560047,160.751389,115.343611,108.2575
0.580048,160.952222,115.497222,107.775556
0.60005,160.488889,115.586111,107.306667
0.620052,161.008333,115.565556,107.856111
0.640053,160.795556,115.850556,108.046111
0.660055,160.586111,116.002778,107.544444
0.680057,161.101944,116.009722,108.156389
0.700058,161.148611,115.958611,108.076389
0.72006,160.890278,115.955278,107.825833
0.740062,161.466111,116.091667,108.405556
0.760063,161.384444,116.092222,108.512778
0.780065,160.8425,116.203611,107.765278
0.800067,161.345556,115.885,108.267222
0.820068,161.471389,115.7125,108.214722
0.84007,160.689444,115.735556,107.644444
0.860072,161.005556,115.476111,108.161111
0.880073,161.136111,115.548889,108.061667
0.900075,160.423333,115.515,107.289444
0.920077,160.831944,115.4675,107.674722
0.940078,160.641667,115.442778,107.6
0.96008,160.337778,115.305,107.128889
0.980082,160.332222,115.204444,106.794444
1.000083,160.326389,115.036389,107.3725
1.020085,160.332222,115.156667,106.908889
1.040087,160.647222,115.262778,107.419444
1.060088,160.9225,114.871944,107.784722
1.08009,160.254167,115.220833,107.1825
1.100092,160.566111,115.226111,107.725556
1.120093,160.713611,115.076944,107.8425
1.140095,160.2825,115.071944,107.475278
1.160097,160.764722,115.145833,107.599167
1.180098,160.750556,115.145556,107.634444
1.2001,160.300556,115.094444,107.479444
1.220102,160.863889,115.233333,107.902222
1.240103,160.806389,115.138611,107.9275
1.260105,160.216111,115.388889,107.266111
1.280107,160.946389,115.128611,107.714722
1.300108,160.502222,115.303889,107.865
1.32011,160.260556,115.438333,107.329444
1.340112,160.869444,115.409444,107.873333
1.360113,160.799444,115.355,108.001111
1.380115,160.367222,115.515556,107.602778
1.400117,161.056667,115.852222,107.755556
1.420118,161.008611,115.629167,108.175278
1.44012,160.7475,115.649167,107.964722
1.460122,161.314444,115.766111,108.293333
1.480123,161.471111,115.6,108.455556
1.500125,160.711667,115.786111,107.825556
1.520127,161.239167,115.774722,108.376389
1.540128,161.496667,115.810556,108.081111
1.56013,160.917778,116.027222,107.548333
1.580132,161.425,116.071667,108.082778
1.600133,161.367778,115.928889,108.398889
1.620135,160.966111,116.106667,107.852778
1.640137,161.172778,116.185556,108.230556
1.660138,161.191667,116.207222,108.268889
1.68014,160.828611,116.293056,107.809167
1.700142,161.453056,116.251389,108.638056
1.720143,161.873611,116.035833,108.619722
1.740145,161.11,116.217778,107.994444
1.760147,161.4575,116.178611,108.5675
1.780148,161.536389,116.174722,108.413611
1.80015,161.112778,116.323889,107.753333
1.820152,161.321944,116.223056,108.285833
1.840153,161.430556,115.883889,108.356111
1.860155,160.9225,116.010278,107.728056
1.880156,161.041111,115.956667,107.936111
1.900158,160.95,115.928333,107.879444
1.92016,160.783056,115.761944,107.549722
1.940161,160.3075,115.623056,107.319722
